geolocation_lat,geolocation_lng,seller_zip_code_prefix,seller_city,seller_state
-23.562275627243423,-46.77786620774424,6033,osasco,SP
-21.131371560317195,-42.39574909877045,36886,muriae,MG
-23.560566359426364,-46.65761042867444,1311,sao paulo,SP
-23.51370739463197,-46.65262935449776,2510,sao paulo,SP
-29.88670447489746,-51.17760427990652,92420,canoas,RS
-22.936378144309987,-43.32533727849932,22745,rio de janeiro,RJ
-23.723129438830654,-46.557639356367936,9810,sao bernardo do campo,SP
-20.830232611066197,-49.35777544399851,15076,sao jose do rio preto,SP
-22.510187815768216,-44.12857570251714,27274,volta redonda,RJ
-23.4319484074384,-46.44869453427779,7170,guarulhos,SP
-23.617820807663428,-46.63791917277396,4144,sao paulo,SP
-23.543369802772908,-46.73227360417187,5319,sao paulo,SP
-23.53294984347043,-46.7313937327312,5315,sao paulo,SP
-23.721403285590664,-46.70056068206479,4827,sao paulo,SP
-23.61571809769749,-46.53118432278263,9230,santo andre/sao paulo,SP
-28.81655038417184,-51.28458123987485,95240,ipe,RS
-23.532734734664448,-46.654324449073776,1230,sao paulo,SP
-6.079277221816363,-37.51449013025185,59775,messias targino,RN
-22.319525528239534,-43.1311053702977,25750,petropolis,RJ
-23.541718547319537,-46.64883066180968,1224,sao paulo,SP
-22.829166690333924,-47.09886947241718,13082,campinas,SP
-23.489584790770785,-46.68192027136849,2751,sao paulo,SP
-25.46478827699232,-49.220950232586965,81540,curitiba,PR
-21.858555070695942,-47.48403458197557,13660,porto ferreira,SP
-21.555365756683145,-45.4286114519794,37004,varginha,MG
-19.885618959201334,-43.93859494364943,31130,belo horizonte,MG
-30.00191787642484,-51.12065583605986,91150,porto alegre,RS
-15.81229929770141,-48.06916235516832,72125,brasilia,DF
-21.17121748495008,-47.81941847157649,14050,ribeirao preto,SP
-22.86981926481748,-48.45696374622915,18608,botucatu,SP
-25.47727317456296,-49.32436710519932,81320,curitiba,PR
-23.536398271613997,-46.45955683703159,8220,sao paulo,SP
-20.36457821981136,-40.65951846538821,29260,domingos martins,ES
-22.92991227115403,-47.07189552530681,13030,campinas,SP
-23.52611544591716,-46.53507848653255,3644,sao paulo,SP
-19.749533408878825,-47.93445865708095,38010,uberaba,MG
-22.11414425309672,-51.42129393535142,19027,presidente prudente,SP
-23.536864121011018,-46.63349313820771,1031,sao paulo,SP
-23.590853517081115,-46.54139756148647,3282,sao paulo,SP
-19.50664329902649,-42.630873484496206,35170,coronel fabriciano,MG
-23.592445491257426,-46.52635145282469,3390,sao paulo,SP
-29.91836557306762,-51.10041765990425,94930,cachoeirinha,RS
-23.531055024698496,-46.74460102749712,5311,sao paulo,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.556849999163276,-46.56941527477062,3333,sao paulo,SP
-23.656676689970634,-46.44420755410021,9320,maua,SP
-22.87403983236193,-43.03308929516996,24754,sao goncalo,RJ
-23.74605952510253,-46.55042958090485,9820,sao bernardo do campo,SP
-20.81734497064537,-49.38133679126948,15014,s jose do rio preto,SP
-21.174925033585303,-47.7686162776848,14092,ribeirao preto,SP
-22.751694253550635,-50.5739497814992,19820,taruma,SP
-23.60326607992389,-46.65882169276926,4088,sao paulo,SP
-22.218988944556266,-49.64362334020589,17400,garca,SP
-23.484869015263445,-46.55279727768482,7043,guarulhos,SP
-18.94141413405276,-48.33714543949449,38414,uberlandia,MG
-22.599254430886607,-47.37980963550319,13481,limeira,SP
-23.62358155176294,-46.61056007369148,4160,sao paulo,SP
-23.680178204541587,-46.69191023495291,4693,sao paulo,SP
-23.53813408465576,-46.58549886150382,3060,sao paulo,SP
-22.00467253391821,-47.41520040915975,13632,pirassununga,SP
-23.522700069940573,-46.58754575881468,2116,sao paulo,SP
-23.56180201082004,-46.47968149264242,8280,sao paulo,SP
-23.49636707533955,-47.43890030979464,18015,sorocaba,SP
-23.49636707533955,-47.43890030979464,18015,sorocaba,SP
-23.61424927422236,-46.68844105482136,4567,sao paulo,SP
-19.836890499647936,-43.91622823669364,31844,belo horizonte,MG
-21.210104711049134,-47.80139005429387,14020,ribeirao preto,SP
-22.92991227115403,-47.07189552530681,13030,campinas,SP
-23.39591131724272,-46.31899827976228,7402,aruja,SP
-23.500395,-46.62233251442673,2035,sao paulo,SP
-16.70654296583296,-49.2684231411224,74223,goiania,GO
-22.03342996672426,-47.91371971353119,13575,sao carlos,SP
-23.5298272739339,-46.66466605744709,1156,sao paulo,SP
-23.56109093672453,-46.53888007660566,3363,sp / sp,SP
-24.966371460470743,-53.46488320191585,85802,cascavel,PR
-23.47623536441803,-46.58210664723873,2258,sao paulo,SP
-19.941422270327216,-43.932338543308816,30310,belo horizonte,MG
-23.01206559515735,-44.53981554333971,23954,angra dos reis,RJ
-22.906162445467107,-43.56901475728546,23050,rio de janeiro,RJ
-23.42880633856904,-51.97183135000928,87015,maringa,PR
-23.54646763188849,-46.31743880609893,8673,suzano,SP
-23.724134173502662,-46.57554561519289,9850,sao bernardo do campo,SP
-7.207693723337617,-39.30445664065565,63020,juzeiro do norte,CE
-23.56799537246812,-46.55762524340702,3370,sao paulo,SP
-20.15825132557966,-44.88243792415554,35501,divinopolis,MG
-27.23087744199508,-49.73043032302249,89170,laurentino,SC
-23.6051651312828,-46.92504614654623,6717,cotia,SP
-23.572388943937888,-46.55765144171619,3372,sao paulo,SP
-23.55156260866176,-46.64021297307979,1319,sao paulo,SP
-29.03399624689176,-51.1917479847557,95270,flores da cunha,RS
-28.190231258277556,-48.66460352500113,88780,imbituba,SC
-26.487035474897464,-49.071400994171626,89256,jaragua do sul,SC
-23.312868686075493,-51.13516470581098,86035,londrina,PR
-29.67034898140752,-51.46146829327502,95780,montenegro,RS
-22.90216947322403,-43.18431801722535,20051,rio de janeiro,RJ
-23.58004481127011,-46.52972381848346,3382,sao paulo,SP
-25.4400884207686,-49.34526604939701,81200,curitiba,PR
-23.51517733749783,-46.50126713849616,3673,sao paulo,SP
-23.561290751075305,-51.45814404693471,86802,apucarana,PR
-23.507621497085808,-46.56616243450284,2189,sao paulo,SP
-23.52926356396796,-46.577290279358245,3077,sao paulo,SP
-23.559508137402258,-46.77587275540442,6036,osasco,SP
-23.541074779906506,-46.69219306549716,5030,sao paulo,SP
-23.608349214265107,-46.73536441534424,5634,sao paulo,SP
-12.98158709241737,-38.45526521634257,41820,salvador,BA
-23.60435412545441,-46.75198912308847,6753,taboao da serra,SP
-23.54279940605341,-46.595165217323526,3059,sao paulo,SP
-21.858555070695942,-47.48403458197557,13660,porto ferreira,SP
-20.25024327597232,-47.47871792916746,14470,pedregulho,SP
-23.637285303364266,-46.519363822926856,9210,santo andre,SP
-29.6881809883103,-51.0915608374261,93542,novo hamburgo,RS
-19.91624655709342,-43.93623364096637,30111,belo horizonte,MG
-22.596440207291085,-46.71196868822353,13930,serra negra,SP
-25.562246280050744,-49.17501431181837,83015,sao jose dos pinhais,PR
-23.527490186661275,-46.20287197213819,8730,mogi das cruzes,SP
-29.333594390939208,-49.73818879957859,95560,torres,RS
-10.91144883576364,-37.05969723828957,49055,aracaju,SE
-22.541719708891844,-47.427681190013296,13484,limeira,SP
-26.94530777195044,-48.71846720655428,88316,itajai,SC
-27.675399941807463,-48.68445574523188,88135,santa catarina,SC
-25.56660371995524,-49.28299262236466,81930,curitiba,PR
-29.17682210847989,-51.15690685509721,95076,caxias do sul,RS
-23.49788624202203,-46.37201669248079,8111,sao paulo,SP
-26.46850294670808,-49.109883098307336,89254,jaragua do sul,SC
-23.545478675515763,-46.58524120407659,3331,sao paulo,SP
-25.432110597005,-49.25976793963871,80060,curitiba,PR
-17.74069805141251,-46.175478354989366,38770,joao pinheiro,MG
-23.639620380229736,-46.50604149140166,9271,santo andre,SP
-23.420739085916825,-51.41460369847018,86706,arapongas,PR
-20.9245222402303,-49.45780155372428,15115,bady bassitt,SP
-26.88149071362121,-49.07183056352269,89053,blumenau,SC
-23.52761504385709,-46.5492905723065,3632,sao paulo,SP
-11.829317247041294,-55.49644289081176,78552,sinop,MT
-23.50271592062436,-46.48299647362806,3804,sao paulo,SP
-23.089034640573622,-47.21441923786709,13330,indaiatuba,SP
-22.193082052455427,-49.948926747706174,17510,marilia,SP
-25.37418387480538,-51.45285493089615,85065,guarapuava,PR
-25.557676649395017,-49.37780909275544,83707,araucaria,PR
-29.914668849530724,-51.14844143722624,92030,canoas,RS
-22.6025864711492,-48.81247149518349,18683,lencois paulista,SP
-29.184320575640843,-51.23000145931209,95110,caxias do sul,RS
-21.75964925062038,-43.353198256592975,36015,juiz de fora,MG
-23.022733959878504,-45.55651892606318,12020,taubate,SP
-23.44911744240868,-46.72509081502104,2992,sao paulo,SP
-27.543786658615705,-48.62567962615467,88115,sao jose,SC
-20.258271017529587,-40.26903411769548,29090,vitoria,ES
-23.584152991949924,-46.556715300305854,3225,sao paulo,SP
-23.47058431779098,-46.52329754593456,7013,guarulhos,SP
-20.886174694700312,-47.59434113509063,14300,batatais,SP
-29.178365921096788,-51.17747690331007,95082,caxias do sul,RS
-19.5921849600698,-43.90098205233704,33400,lagoa santa,MG
-23.691369029140542,-46.60741867158489,9911,sao paulo,SP
-23.627917099919195,-46.70291843519532,4711,sao paulo,SP
-27.106398057114777,-52.611720735721306,89801,chapeco,SC
-24.961400882504734,-53.45816618100577,85801,cascavel,PR
-12.985620726066106,-38.49167649249818,40285,salvador,BA
-22.92931946221692,-43.23596118471042,20520,rio de janeiro,RJ
-24.011288218359883,-46.41873374429398,11701,praia grande,SP
-25.43084570358929,-49.29763028559067,80710,curitiba,PR
-23.52707749624909,-46.696482,5051,sao paulo,SP
-23.47709322844152,-46.13538429666762,8840,mogi das cruzes,SP
-23.757178599774967,-53.29107393545511,87502,umuarama,PR
-25.61138949693849,-49.36969938375004,83709,araucaria,PR
-23.67170527422236,-46.58997464458433,9690,sao bernardo do campo,SP
-23.524074769667923,-46.45826882323692,8225,sao paulo,SP
-19.89912054094289,-43.9404121305903,31110,belo horizonte,MG
-23.50445927126197,-46.84497058265231,6460,barueri,SP
-23.624784000000005,-46.53954225000001,9220,santo andre,SP
-23.615941683045737,-46.67538005966879,4602,sao paulo,SP
-27.14105704919435,-48.96146112936535,88359,brusque,SC
-23.69081489425242,-46.70642512406944,4781,sao paulo,SP
-29.154640299465,-51.13991683804836,95055,caxias do sul,SP
-23.38219409935399,-51.95529780691714,87083,maringa,PR
-23.50436812822437,-47.46615628434992,18040,sorocaba,SP
-23.60627778934156,-46.54062373645344,3244,sao paulo,SP
-21.301705697260985,-50.33198634467411,16200,birigui,SP
-23.652801714124177,-46.7682836429379,5782,sao paulo,SP
-22.746537276169317,-43.409648570561245,26112,belford roxo,RJ
-20.297536576315476,-40.40086853731229,29156,cariacica,ES
-22.94509412337182,-46.99793671529901,13272,valinhos,SP
-22.90081444463038,-46.99864279239999,13101,campinas,SP
-22.933200411915568,-47.04106490766075,13043,campinas,SP
-23.58762728449414,-46.6319937202377,4111,sao paulo,SP
-22.689712550377955,-46.98249303136359,13820,monte alegre do sul,SP
-23.5300706924808,-46.56414335887811,3087,sao paulo,SP
-23.67156097030984,-46.46933216922553,9370,maua,SP
-22.94787403161499,-46.55188741483248,12903,sp,SP
-20.022568491315106,-45.54469897672237,35590,lagoa da prata,MG
-29.65510565471189,-50.577744262161566,95690,rolante,RS
-23.59726551843778,-46.6055721090656,4216,sao paulo,SP
-23.600995072162263,-46.63496187621901,4119,sao paulo,SP
-23.48851771357262,-46.67941015751051,2755,sao paulo,SP
-23.54257772745109,-46.59338016847479,3057,sao paulo,SP
-23.637496609498484,-46.57411344809283,9570,sao caetano do sul,SP
-23.653211574239744,-46.55446338438468,9070,santo andre,SP
-22.416149820084957,-42.97702251227752,25963,teresopolis,RJ
-22.33251088443001,-47.377264861568456,13604,araras,SP
-23.701769784404224,-49.48408686288425,18480,itaporanga,SP
-23.089034640573622,-47.21441923786709,13330,indaiatuba,SP
-23.723129438830654,-46.557639356367936,9810,sao bernardo do campo,SP
-23.659814137170077,-46.52676210599556,9010,santo andre,SP
-22.264093569966427,-46.15856420525942,37564,borda da mata,MG
-22.90124134639356,-47.05512845102415,13015,campinas,SP
-23.533151950603,-46.52395517943906,3513,sao paulo,SP
-23.461303138496163,-46.518866387039054,7113,guarulhos,SP
-20.531151999894856,-47.43366787318517,14406,franca,SP
-22.59872084700082,-48.79900625450397,18680,lencois paulista,SP
-23.65122827692988,-46.639731778343,4308,sao paulo,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-26.270855620639093,-48.86166604614817,89218,joinville,SC
-25.508669747227305,-49.33026677895873,81350,curitiba,PR
-23.539446764643067,-46.639378335968615,1209,sao paulo,SP
-23.5186892031566,-46.77405856691081,6290,osasco,SP
-24.026786758814687,-46.49304889148245,11704,praia grande,SP
-23.447025555369624,-46.519970678602334,7122,guarulhos,SP
-22.97552030068124,-43.48436102271125,22785,rio de janeiro,RJ
-23.45088569608748,-46.54498377407813,7094,guarulhos,SP
-23.70734747994644,-46.56687389064575,9895,sao bernardo do campo,SP
-23.54052887362136,-46.44848419206763,8215,sao paulo,SP
-22.014946613653425,-47.90148946378896,13561,sao carlos,SP
-23.543369802772908,-46.73227360417187,5319,sao paulo,SP
-19.913521316406,-43.95735564265109,30710,belo horizonte,MG
-23.422194813273112,-51.43376667120238,86707,arapongas,PR
-25.446647385196982,-49.55563586004068,83605,campo largo,PR
-23.535956535662766,-47.15636480737498,18131,sao roque,SP
-21.7681977105142,-48.20274085928214,14804,araraquara,SP
-23.46824404524207,-46.585030834727874,2274,sao paulo,SP
-22.76858130568497,-43.38321290201161,25550,sao joao de meriti,RJ
-23.62698749235395,-46.47787233527612,9380,maua/sao paulo,SP
-23.440368006116845,-46.92494320760001,6501,santana de parnaiba,SP
-23.788251,-46.76573024999998,4880,sao paulo,SP
-23.115438,-46.48591350000001,12955,bom jesus dos perdoes,SP
-23.556165349154597,-46.52558483971952,3449,sao paulo,SP
-23.621852242022022,-46.6036482835132,4296,sao paulo,SP
-23.61581786398534,-46.68133624811021,4564,sao paulo,SP
-23.60949202553521,-46.73801204440535,5639,sao paulo,SP
-23.51836389286744,-46.61420872522939,2047,sao paulo,SP
-25.63833400486329,-49.296168499706,83820,fazenda rio grande,PR
-23.65281620260835,-46.59941026824976,4186,sao paulo,SP
-23.533827411881795,-46.71294325200536,5059,sao paulo,SP
-23.575745041924048,-46.74085825118136,5588,sao paulo,SP
-23.645729347481154,-46.518892643487824,9291,santo andre,SP
-22.28333968942237,-48.11555789578162,17380,brotas,SP
-23.594918280599003,-46.5541035925616,3236,sao paulo,SP
-23.458526276992316,-46.62665931349181,2376,sao paulo,SP
-23.66721675288362,-46.49913206319721,9111,santo andre,SP
-23.55512973105776,-46.41553279239999,8411,sao paulo,SP
-23.50412273877685,-46.6246075311652,2034,sao paulo,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-11.301810573305682,-41.850664043408166,44900,irece,BA
-18.498574618152823,-54.751548779899416,79400,coxim,MS
-23.48262344063541,-46.37448952833195,8577,itaquaquecetuba,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.56336681626177,-46.58636668526744,3184,sao paulo,SP
-22.29164124459334,-48.54989181391441,17210,jau,SP
-20.37616120906966,-40.30529402401848,29102,vila velha,ES
-20.652936754166824,-43.80290374518268,36408,conselheiro lafaiete,MG
-25.45520782540837,-49.18886071388973,83322,pinhais,PR
-28.46951928224586,-48.99324969252177,88704,tubarao,SC
-23.635701,-46.46231774999998,8320,sao paulo,SP
-18.643784093954583,-48.20804381879092,38442,araguari,MG
-23.540828291419043,-46.51230345865307,3548,sao paulo,SP
-23.331043778111702,-51.17743350000001,86050,londrina,PR
-23.593395634841325,-46.757875363396,5528,sao paulo,SP
-22.8762700922574,-43.212925934543925,20931,rio de janeiro,RJ
-23.57241932843741,-46.81653106742156,6341,carapicuiba,SP
-23.600313736455817,-46.87138992616375,6714,cotia,SP
-23.540448877849485,-51.45277360323112,86804,apucarana,PR
-23.625590333054426,-46.73905080544173,5727,sao paulo,SP
-22.702619514570955,-46.7658643411045,13900,amparo,SP
-29.956390513994027,-51.16761355689882,92120,canoas,RS
-26.7286991677439,-53.51449582910278,89900,sao miguel do oeste,SC
-22.262246907755888,-42.53263473187971,28630,nova friburgo,RJ
-21.12574332854103,-42.92260482854105,36500,uba,MG
-26.94309217265287,-48.93548624284629,89114,gaspar,SC
-22.7072351350913,-42.62882877464098,28800,rio bonito,RJ
-23.425946339725343,-46.42940633972533,7174,guarulhos,SP
-30.063072457672124,-51.20322268985506,90640,porto alegre,RS
-27.81568867055225,-50.33589889924407,88501,lages,SC
-25.434899979456432,-49.28320625116862,80420,curitiba,PR
-21.43085925810377,-50.08987578961023,16300,penapolis,SP
-23.54260295697964,-46.63094283625709,1023,sao paulo,SP
-23.57241932843741,-46.81653106742156,6341,carapicuiba,SP
-23.69230323619365,-46.67778116374293,4447,sao paulo,SP
-22.64961538190318,-50.406862966414685,19814,assis,SP
-27.23087744199508,-49.73043032302249,89170,laurentino,SC
-22.9865591766809,-46.98871848455929,13275,valinhos,SP
-23.571084458220376,-46.70899251887011,5503,sao paulo,SP
-22.243203015748463,-45.71330344759827,37540,santa rita do sapucai,MG
-23.207180112486483,-46.87693047864591,13202,jundiai,SP
-25.508277204459347,-49.29377559970583,81110,curitiba,PR
-20.85179271305047,-41.11188169838737,29304,cachoeiro de itapemirim,ES
-23.525377438801996,-46.40950968151651,8150,sao paulo,SP
-23.420739085916825,-51.41460369847018,86706,arapongas,PR
-19.907108245080448,-43.91966546502971,31030,belo horizonte,MG
-22.91064096725142,-43.17650983181368,20031,rio de janeiro,RJ
-23.53047428864907,-46.69443415958799,5048,sao paulo,SP
-23.50634532242993,-51.696090205659,86975,mandaguari,PR
-25.48015350874257,-49.29687243020366,81070,curitiba,PR
-21.585276344697668,-45.454583703786064,37074,varginha,MG
-23.615066461567263,-46.79855272938433,6795,taboao da serra,SP
-21.12574332854103,-42.92260482854105,36500,uba,MG
-25.49685252123605,-49.20902332180169,81560,curitiba,SP
-26.25413501236067,-48.87133423020441,89219,joinville,SC
-23.67156097030984,-46.46933216922553,9370,maua,SP
-23.6051651312828,-46.92504614654623,6717,cotia,SP
-23.179889672043977,-46.928510109318665,13211,jundiai,SP
-23.5839881312828,-46.7600579372728,5373,sao paulo,SP
-23.21370730659085,-45.80156830474517,12226,sao jose dos campos,SP
-20.81842802837701,-49.39248776604019,15015,sao jose do rio preto,SP
-27.59598577448037,-48.54618547457063,88020,florianopolis,SC
-23.28798077892242,-45.9570349350898,12328,jacarei,SP
-22.43774874385965,-47.5583294377924,13501,rio claro,SP
-20.506793628480604,-47.40773763671002,14405,franca,SP
-21.16850440882337,-47.79370519233655,14085,ribeirao preto,SP
-23.689300411593344,-46.70065806950787,4776,sp,SP
-23.659233203083232,-46.99692810611056,6730,vargem grande paulista,SP
-23.437975269077903,-51.91385959802448,87050,maringa,PR
-19.901055813491816,-43.97429969302907,30775,belo horizonte,MG
-22.28444973167148,-46.613499420805184,37590,jacutinga,MG
-19.92889941209888,-44.026109375532336,32372,contagem,MG
-23.51101260170821,-46.76163428864908,6280,sao paulo,SP
-20.54822779974972,-47.395897060007975,14403,franca,SP
-16.69955774566663,-49.31646534449651,74323,goiania,GO
-22.338621,-47.17603125,13835,conchal,SP
-19.93647134886613,-43.92639691534425,30140,belo horizonte,MG
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.55424324701369,-46.584472683594,3178,sao paulo,SP
-23.29212231171705,-51.27502315585853,86192,cambe,PR
-20.348449500379964,-40.2980212639287,29107,vila velha,ES
-22.905911692480792,-43.18657247155059,20061,rio de janeiro,RJ
-30.02996719492721,-51.2285747494748,90020,porto alegre,RS
-20.08212660423176,-44.5732983518722,35680,itauna,MG
-29.90828909779852,-51.069163834525725,94965,cachoeirinha,RS
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-22.293283651682124,-48.565581778521526,17201,jau,SP
-23.508759080212357,-46.602973042876144,2066,sao paulo,SP
-23.613269060505505,-46.60529227116393,4283,sao paulo,SP
-25.434992398266637,-49.35249508144927,81280,curitiba,PR
-15.656754584921352,-47.808582687413306,73020,brasilia,DF
-23.489938018233765,-51.788818993683066,86990,marialva,PR
-23.61571809769749,-46.53118432278263,9230,santo andre,SP
-22.89002472433818,-43.23590644033692,20930,rio de janeiro,RJ
-23.48494880428892,-46.46811804567771,3827,sao paulo,SP
-23.535956535662766,-47.15636480737498,18131,sao roque,SP
-23.620032660280465,-46.67092443075191,4615,sao paulo,SP
-21.420179371992425,-45.959964474046224,37135,alfenas,MG
-26.999696999999948,-48.63513949999995,88330,balneario camboriu,SC
-23.432639290870775,-46.79012446488549,5269,sao paulo,SP
-22.404280214539902,-47.57843446971193,13503,rio claro,SP
-23.62105546378897,-46.56510050291419,9541,sao caetano do sul,SP
-23.178732139332883,-45.88971125520799,12209,sao jose dos campos,SP
-20.474084262411907,-45.424321458052006,35570,formiga,MG
-22.829193849010363,-43.408286706907525,21635,rio de janeiro,RJ
-25.51123247821568,-49.30311141618097,81130,curitiba,PR
-23.529307180131543,-46.63490526351788,1123,sao paulo,SP
-27.591715047463765,-48.506655980581606,88035,florianopolis,SC
-27.74183035338775,-48.63570502072188,88138,palhoca,SC
-23.720745783772987,-46.548089706907525,9721,sao bernardo do capo,SP
-22.564590914795996,-47.40315315223038,13480,limeira,SP
-23.539013392723216,-47.49104229586244,18052,sorocaba,SP
-23.496488565250488,-46.54671310832206,7031,guarulhos,SP
-23.00373619547281,-43.32184116956918,22640,rio de janeiro,RJ
-23.71992046378896,-46.693208556754605,4809,sao paulo,SP
-20.67151077989276,-43.08425674565088,36576,vicosa,MG
-25.434899979456432,-49.28320625116862,80420,curitiba,PR
-23.54001991369947,-46.77765642117263,6018,osasco,SP
-26.27254649125743,-48.87520336219632,89220,joinville,SC
-22.243203015748463,-45.71330344759827,37540,santa rita do sapucai,MG
-23.568722298084143,-46.61880092397124,1541,sao paulo,SP
-22.930927083992938,-43.3849856514328,22713,rio de janeiro,RJ
-20.43399042630061,-47.81416224047547,14580,guara,SP
-26.91626999999994,-48.65245999999996,88301,itajai,SP
-23.318557344711184,-51.17755380195063,86061,londrina,PR
-23.626053031363607,-46.554888478215695,9560,sao paulo,SP
-23.29043487010217,-51.23807993158865,86185,cambe,PR
-3.783814826533557,-38.57167852914191,60710,fortaleza,CE
-23.55860361532686,-46.43116232924525,8260,sao paulo,SP
-22.392256145058425,-47.55944968375016,13505,rio claro,SP
-23.66033225007211,-46.52820295475792,9020,santo andre,SP
-23.112774381969185,-46.5488845105504,12940,atibaia,SP
-23.66336209576426,-46.682048105747576,4794,sao paulo,SP
-23.662593167638065,-46.71798316763807,4761,sao paulo,SP
-23.73407261059953,-46.44241000920845,9416,ribeirao pires,SP
-19.518376694714757,-40.65577574630294,29704,colatina,ES
-23.688917125468198,-46.552552123595405,9750,sao bernardo do campo,SP
-26.23309163375265,-52.67355012674504,85501,pato branco,PR
-23.295096434365902,-46.708240939623,7866,franco da rocha,SP
-22.800362898695823,-47.21833340077328,13178,sumare,SP
-22.767224960596728,-43.424453496437685,26562,mesquita,RJ
-23.602162547319526,-46.52124572898028,3270,sao paulo,SP
-23.71332362170351,-46.69851377797326,4801,sao paulo,SP
-23.221587583126546,-45.90665169219235,12246,sao jose dos campos,SP
-23.627894217323533,-46.642414903687474,4307,sao paulo,SP
-21.974109037033823,-45.347955812851644,37480,lambari,MG
-25.54871041283887,-54.55314628108788,85853,foz do iguacu,PR
-23.65281620260835,-46.59941026824976,4186,sao paulo,SP
-19.941877521944868,-44.11327370697121,32677,betim,MG
-25.44384908076061,-49.25520561183576,80215,curitiba,PR
-25.665981910215244,-49.32886111300174,83830,fazenda rio grande,PR
-19.88575709625392,-44.01809003760589,32110,contagem,MG
-23.694369129061094,-46.53028316527214,9182,santo andre,SP
-22.87815754731953,-48.42619898834323,18604,botucatu,SP
-23.53321650340715,-46.50046729003948,3564,sao paulo,SP
-23.502803731057767,-46.43356278420567,8021,sao paulo,SP
-23.551281670552257,-46.49897223258696,3526,sao paulo,SP
-23.535324166918866,-46.1906669977593,8717,mogi das cruzes / sp,SP
-21.1774515925616,-47.79583295337295,14090,ribeirao preto,SP
-24.72968994426537,-53.742043512648245,85900,toledo,PR
-27.536913214854422,-48.50901793197551,88032,florianopolis,SC
-25.08190948098565,-50.13386723910784,84020,ponta grossa,PR
-20.84936259522784,-41.11521241330253,29300,cachoeiro de itapemirim,ES
-26.99928007635342,-51.41862192626861,89650,treze tilias,SC
-22.59942838136111,-48.779995856226165,18681,lencois paulista,SP
-22.90124134639356,-47.05512845102415,13015,campinas,SP
-22.97180239967678,-43.18744649443143,22050,rio de janeiro \rio de janeiro,RJ
-20.81842802837701,-49.39248776604019,15015,sao jose do rio preto,SP
-27.962987017603908,-48.67050566252546,88490,paulo lopes,SC
-23.569423909804325,-46.59127977921403,3122,sao paulo,SP
-23.00927096142304,-43.42940927644404,22793,rio de janeiro,RJ
-15.812658217593002,-47.89365639297883,70235,brasilia,DF
-27.12100682014913,-48.94116396455869,88350,brusque,SC
-27.590329257833734,-48.52015089439666,88036,florianopolis,SC
-26.96393791235805,-50.41650490545868,89540,santa cecilia,SC
-22.296469236850484,-49.03471065377948,17026,bauru,SP
-20.284016680741093,-50.24642128435183,15603,fernandopolis,SP
-22.908292093622787,-47.09417761615002,13033,campinas,SP
-28.27354928978744,-49.16896410025293,88750,braco do norte,SC
-23.604464158203,-46.60905772370018,4281,sao paulo,SP
-23.592660045242067,-46.79704030919264,5571,sao paulo,SP
-23.613754451404706,-52.07833684989032,87120,floresta,PR
-23.484915471002324,-46.43150265889548,8080,sao paulo,SP
-19.447338587123927,-44.21712257170282,35701,sete lagoas,MG
-29.891348178542295,-50.27310902841568,95170,farroupilha,RS
-24.79611036875941,-49.99949570990931,84178,castro,PR
-23.58620844962204,-46.53589144310119,3275,sao paulo,SP
-16.256510999999996,-47.96285546547072,72801,luziania,GO
-19.801331997431117,-43.17722186400949,35930,joao monlevade,MG
-31.77241286955392,-52.34399183819032,96020,pelotas,RS
-23.528610738236747,-46.16789925641224,8790,mogi das cruzes,SP
-27.541774322739933,-48.524876521904254,88050,florianopolis,SC
-6.494015953708633,-37.44918481392514,58865,sao bento,PB
-22.97993113988114,-46.54209659755325,12916,braganca paulista,SP
-30.01895817707312,-51.16296204564608,91350,porto alegre,RS
-23.60842233527613,-46.70497567929482,5685,sao paulo,SP
-26.49816628796401,-49.08619647149698,89259,jaragua do sul,SC
-21.753758653386228,-41.33389901937112,28035,campos dos goytacazes,RJ
-29.15817748296765,-51.20612593982097,95013,caxias do sul,RS
-22.284424958581678,-46.37397062423884,37570,ouro fino,MG
-25.517907565641405,-49.195029478215694,83040,sao jose dos pinhas,PR
-22.32810184283327,-41.76439361973373,27972,macae,RJ
-23.51937483109403,-46.19269037743349,8710,mogi das cruzes,SP
-23.112239657852275,-47.71121420729847,18530,tiete,SP
-23.609026190856948,-46.65965657991232,4087,sao paulo,SP
-30.08061351221984,-51.0272582031978,94410,viamao,RS
-22.936378144309987,-43.32533727849932,22745,rio de janeiro,RJ
-15.801856695856069,-43.31001567446647,39442,janauba,MG
-23.0122137105142,-47.52203973160603,13360,capivari,SP
-23.62615314929649,-46.74691974117254,5734,sao paulo,SP
-25.43158405315624,-54.402330873588255,85875,santa terezinha de itaipu,PR
-23.63697817262972,-46.597344244243736,4180,sao paulo,SP
-18.91595976602804,-48.278974174995646,38400,uberlandia,MG
-23.52833381848348,-46.61941011172019,3031,sao paulo,SP
-25.52742965797669,-54.57570382833004,85863,foz do iguacu,PR
-23.7911076994057,-46.54055014389185,9831,sao bernardo do campo,SP
